Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nauru,NRU,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nepal,NPL,18.942
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Netherlands,NLD,90.635
Urban population (% of total population),SP.URB.TOTL.IN.ZS,New Caledonia,NCL,69.821
Urban population (% of total population),SP.URB.TOTL.IN.ZS,New Zealand,NZL,86.4
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nicaragua,NIC,58.09
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Niger,NER,16.29
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Nigeria,NGA,48.683
Urban population (% of total population),SP.URB.TOTL.IN.ZS,North America,NAC,81.8087700069008
Urban population (% of total population),SP.URB.TOTL.IN.ZS,North Macedonia,MKD,57.563
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Northern Mariana Islands,MNP,91.443
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Norway,NOR,81.485
Urban population (% of total population),SP.URB.TOTL.IN.ZS,OECD members,OED,80.1882793803038
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Oman,OMN,82.5
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Other small states,OSS,61.1179415692493
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pacific island small states,PSS,38.2238780254713
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pakistan,PAK,36.234
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Palau,PLW,78.775
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Panama,PAN,67.027
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Papua New Guinea,PNG,13.05
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Paraguay,PRY,61.026
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Peru,PER,77.539
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Philippines,PHL,46.475
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Poland,POL,60.178
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Portugal,PRT,64.086
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Post-demographic dividend,PST,80.9206838973627
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Pre-demographic dividend,PRE,40.1368250898923
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Puerto Rico,PRI,93.602
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Qatar,QAT,99.015
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Romania,ROU,53.9
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Russian Federation,RUS,74.164
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Rwanda,RWA,17.056
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Samoa,WSM,18.681
Urban population (% of total population),SP.URB.TOTL.IN.ZS,San Marino,SMR,96.91
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sao Tome and Principe,STP,71.092
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Saudi Arabia,SAU,83.401
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Senegal,SEN,46.296
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Serbia,SRB,55.81
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Seychelles,SYC,55.831
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sierra Leone,SLE,41.228
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Singapore,SGP,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sint Maarten (Dutch part),SXM,100
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovak Republic,SVK,53.806
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Slovenia,SVN,54.02
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Small states,SST,57.8307513740486
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Solomon Islands,SLB,22.823
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Somalia,SOM,43.816
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Africa,ZAF,65.341
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Asia,SAS,33.1463212306561
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Asia (IDA & IBRD),TSA,33.1463212306561
Urban population (% of total population),SP.URB.TOTL.IN.ZS,South Sudan,SSD,19.092
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Spain,ESP,79.84
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sri Lanka,LKA,18.311
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Kitts and Nevis,KNA,30.79
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Lucia,LCA,18.558
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Martin (French part),MAF,..
Urban population (% of total population),SP.URB.TOTL.IN.ZS,St. Vincent and the Grenadines,VCT,51.373
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa,SSF,39.1162540614806
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa (excluding high income),SSA,39.1147062847299
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,39.1162540614806
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sudan,SDN,34.121
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Suriname,SUR,66.04
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Sweden,SWE,86.852
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Switzerland,CHE,73.739
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Syrian Arab Republic,SYR,52.835
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tajikistan,TJK,26.851
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tanzania,TZA,32.333
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Thailand,THA,48.448
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Timor-Leste,TLS,29.85
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Togo,TGO,40.628
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tonga,TON,23.222
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Trinidad and Tobago,TTO,53.25
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tunisia,TUN,68.346
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkey,TUR,74.134
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turkmenistan,TKM,50.728
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Turks and Caicos Islands,TCA,92.517
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Tuvalu,TUV,60.645
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uganda,UGA,22.624
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Ukraine,UKR,69.154
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Arab Emirates,ARE,85.965
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United Kingdom,GBR,82.886
Urban population (% of total population),SP.URB.TOTL.IN.ZS,United States,USA,81.862
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Upper middle income,UMC,64.3059297565337
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uruguay,URY,95.144
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Uzbekistan,UZB,50.65
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Vanuatu,VUT,25.062
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Venezuela, RB",VEN,88.165
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Vietnam,VNM,34.51
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Virgin Islands (U.S.),VIR,95.48
Urban population (% of total population),SP.URB.TOTL.IN.ZS,West Bank and Gaza,PSE,75.628
Urban population (% of total population),SP.URB.TOTL.IN.ZS,"Yemen, Rep.",YEM,35.394
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zambia,ZMB,42.438
Urban population (% of total population),SP.URB.TOTL.IN.ZS,Zimbabwe,ZWE,32.296
,,,,
,,,,
,,,,
Data from database: Gender Statistics,,,,
Last Updated: 09/27/2021,,,,
